key,url,username,title,description,favicon,tag1,tag2,tag3,tag4,tag5
0,#map,xyang,Cost of Living,This Geo Visualization shows how much does it cost to live in the United States. The Data is taken from the monthly Basic Allowance for Housing (BAH) for new recruits in the military.,assets/css/images/donut.png,datavis,life,NULL,NULL,NULL
1,#writing,xyang,Bad English Diary,A book about how one girl who immigrated to the U.S. with no prior English skills learned English by keeping a diary written in Bad English. The book transcribes the diary entries with corrections for how to write it in proper English instead.,assets/css/images/library.png,writing,life,learning,NULL,NULL
-2,https://medium.com/@xiaoyunyang/10-best-things-i-did-before-i-turned-25-5511d23b726d#.4aax6w78m,xyang,10 Best Things I did before I turned 25,"An article I wrote for Medium (published 2/24/16), in which I reflect on all the things I accomplished before the age of 25.",assets/css/images/library.png,writing,life,learning,NULL,NULL
3,#pie,xyang,A breakdown of a military officer's monthly salary,This pie chart visualization provides an overview of the different sources of money that compose my monthly salary.,assets/css/images/donut.png,datavis,life,NULL,NULL,NULL
-4,presentation.html,xyang,Interactive Data Presentation,A presentation on how data visualization can be used for better story telling and decision making.,assets/css/images/library.png,datavis,presentation,startup,NULL,NULL
-5,https://medium.com/@xiaoyunyang/why-president-trump-will-bring-positive-change-to-america-e52f51a88450#.d0dc2ag0p,xyang,Why President Trump Will Bring Positive Change To America,A story about how the two-party system is more of a problem to America's democratic process than Donald Trump becoming the next problem,assets/css/images/library.png,writing,politics,rant,NULL,NULL
-6,https://medium.com/@xiaoyunyang/how-playing-the-piano-taught-me-math-8917f84a4326#.xkrypacq0,xyang,How Learning To Play The Piano Taught Me Math,"In this article, I introduce a pattern I discovered in adding and subtracting natural numbers and a finger counting technique, inspired by piano fingering and my experiences learning how to play the piano.",assets/css/images/library.png,writing,math,music,NULL,NULL
